"STUDY_ID","YEAR","LOCATION","ENTRY","IS_CHECK","STUDY_TYPE","SITE","YIELD_ADJ"
"S2MET_2017_Chatham","2017","Chatham, MI","MT090234",FALSE,"S2MET","Chatham",3723.1269888808
"S2MET_2017_Chatham","2017","Chatham, MI","MT090235",FALSE,"S2MET","Chatham",3444.78231137747
"S2MET_2017_Chatham","2017","Chatham, MI","ND24393",FALSE,"S2MET","Chatham",3602.84662615104
"S2MET_2017_Crookston","2017","Crookston, MN","03WA-119.4",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","04AB013-79",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","04AB088-46",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","04WA-102.43",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","04WA-118.11",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","04WNZ-128",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","05WA-303.17",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","05WA-324.17",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","05WA-360.21",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","06WA-406.6",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","06WA-412.14",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","06WA-419.6",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","06WA-422.19",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","06WA-425.3",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","06WA-427.31",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","06WA-427.50",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","06WA-431.16",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","06WA-431.25",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","06WA-444.5",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","06WA-448.5",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","06WA-455.5",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","06WA-461.1",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","06WA-466.6",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","06WA-475.15",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","07WA-616.1",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","07WA-682.1",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","08-AB-17",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","09-MT-62",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","09-N2-18",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","09-N2-31",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","09-N2-91",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","09-WA-39",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2AB04-X00017-4",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2AB04-X00022-4",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2AB04-X00026-2",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2AB04-X00027-9",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2AB04-X00103-4",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2AB04-X01082-10",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2AB04-X01082-12",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2AB04-X01083-9",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2AB04-X01084-15",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2AB04-X01084-6",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2AB04-X01085-14",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2AB04-X01085-3",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2AB04-X01085-6",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2AB07-X02001-2",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2AB07-X020021-49",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2AB07-X02005-45",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2AB07-X030091-34",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2AB07-X031088-33",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2AB07-X031123-44",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2AB07-X031170-28",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2AB07-X04M114-21",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2AB07-X04M114-25",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2AB07-X04M120-23",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2AB07-X04M122-15",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2AB07-X04M122-47",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2AB07-X04M219-14",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2AB07-X04M219-46",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2AB07-X04M281-32",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2AB08-X04M278-10",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2AB08-X05M006-32",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2AB08-X05M011-46",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2AB08-X05M028-12",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2AB08-X05M028-76",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2AB08-X05M046-21",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2B05-0655",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2MS14_3301-001",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2MS14_3301-016",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2MS14_3301-021",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2MS14_3302-011",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2MS14_3302-026",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2MS14_3304-022",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2MS14_3305-002",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2MS14_3306-007",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2MS14_3306-013",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2MS14_3306-017",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2MS14_3307-008",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2MS14_3308-020",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2MS14_3308-025",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2MS14_3309-029",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2MS14_3310-009",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2MS14_3310-012",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2MS14_3310-017",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2MS14_3310-018",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2MS14_3310-019",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2MS14_3312-012",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2MS14_3312-020",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2MS14_3314-015",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2MS14_3315-005",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2MS14_3316-005",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2MS14_3316-020",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2MS14_3317-006",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2MS14_3317-014",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2MS14_3317-016",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2MS14_3317-018",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2MS14_3317-025",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2MS14_3318-006",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2MS14_3324-018",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2MS14_3328-025",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2MS14_3335-007",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2MS14_3336-002",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2MS14_3336-016",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2MS14_3337-013",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2MS14_3340-004",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2MS14_3340-013",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2MS14_3340-022",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2MS14_3340-025",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2MS14_3342-004",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2MS14_3342-009",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2MS14_3342-010",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2MS14_3342-013",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2MS14_3342-018",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2MS14_3342-022",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2MS14_3345-013",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2MS14_3346-002",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND21089",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND23146",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND23164",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND24186",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND24205",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND24238",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND24259",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND24341",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND24365",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND24379",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND24385",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND24388",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND24424",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND24434",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND24510",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND24519",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND26306",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND26319",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND26321",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND26322",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND26324",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND26325",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND26326",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND26328",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND26330",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND26334",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND26341",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND26342",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND26346",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND26348",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND26351",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND26352",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND26361",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND26369",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND26373",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND26388",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27343",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27344",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27346",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27347",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27348",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27349",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27353",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27360",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27362",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27368",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27373",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27374",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27375",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27377",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27378",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27379",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27380",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27390",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27392",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27394",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27395",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27396",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27397",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27403",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27404",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27405",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27408",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27416",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27419",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27421",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27440",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27518",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27572",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27625",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27628",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27633",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27657",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27660",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27667",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27669",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27670",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27671",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27672",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27673",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27674",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27675",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27676",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27678",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27681",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27692",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27693",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27695",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27699",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27702",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","2ND27705",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","MT050236",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","MT070031",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","MT080010",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","MT080077",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","MT080154",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","MT080160",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","MT080170",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","MT080236",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","MT080270",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","MT080281",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","MT090059",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","MT090124",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","MT090128",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","MT090193",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","MT090194",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","MT090226",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","MT090234",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","MT090235",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Crookston","2017","Crookston, MN","ND24393",FALSE,"S2MET","Crookston",7771.27955378486
"S2MET_2017_Elora","2017","Elora, ON","04AB013-79",FALSE,"S2MET","Elora",1123.43586961758
"S2MET_2017_Elora","2017","Elora, ON","04AB088-46",FALSE,"S2MET","Elora",1244.67423906279
"S2MET_2017_Elora","2017","Elora, ON","04WA-102.43",FALSE,"S2MET","Elora",1613.12338883831
"S2MET_2017_Elora","2017","Elora, ON","04WA-118.11",FALSE,"S2MET","Elora",1590.6064215676
"S2MET_2017_Elora","2017","Elora, ON","04WNZ-128",FALSE,"S2MET","Elora",2336.79837857598
"S2MET_2017_Elora","2017","Elora, ON","05WA-303.17",FALSE,"S2MET","Elora",1338.16033838938
"S2MET_2017_Elora","2017","Elora, ON","05WA-324.17",FALSE,"S2MET","Elora",1681.69459469892
"S2MET_2017_Elora","2017","Elora, ON","05WA-360.21",FALSE,"S2MET","Elora",1266.54176798895
"S2MET_2017_Elora","2017","Elora, ON","06WA-406.18",FALSE,"S2MET","Elora",975.707697552723
"S2MET_2017_Elora","2017","Elora, ON","06WA-406.6",FALSE,"S2MET","Elora",856.78342849298
"S2MET_2017_Elora","2017","Elora, ON","06WA-412.14",FALSE,"S2MET","Elora",1715.24524002418
"S2MET_2017_Elora","2017","Elora, ON","06WA-419.6",FALSE,"S2MET","Elora",1279.24603516188
"S2MET_2017_Elora","2017","Elora, ON","06WA-422.19",FALSE,"S2MET","Elora",1745.88992394331
"S2MET_2017_Elora","2017","Elora, ON","06WA-425.3",FALSE,"S2MET","Elora",1987.76210093281
"S2MET_2017_Elora","2017","Elora, ON","06WA-427.31",FALSE,"S2MET","Elora",1881.58866894033
"S2MET_2017_Elora","2017","Elora, ON","06WA-427.50",FALSE,"S2MET","Elora",1923.09091204092
"S2MET_2017_Elora","2017","Elora, ON","06WA-431.16",FALSE,"S2MET","Elora",1678.8792329054
