trial,location,environment,planting_date,harvest_date,latitude,longitude,elevation,year,yday,prcp,swe,tmax,tmin,vp,radn,daylength
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,45,2,116,-10,-18,160,10.33482195703125,10.08
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,46,0,116,-8,-20,120,12.541133021484375,10.08
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,47,3,116,9.5,-11,280,10.19879445140624,10.176000434027777
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,48,4,116,9.5,0,600,8.20592675,10.176000434027777
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,49,0,116,1,-5,440,8.40167394964844,10.27199978298611
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,50,0,116,-2.5,-7.5,360,7.33667289929688,10.27199978298611
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,51,0,116,3,-8,320,12.66057288062501,10.368000217013888
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,52,6,112,4.5,-1,560,5.852528876406252,10.368000217013888
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,53,3,116,-0.5,-8.5,320,8.197078929921865,10.463999565972221
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,54,0,116,-4,-11.5,240,10.607984429921865,10.463999565972221
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,55,0,116,5.5,-9.5,280,14.84144616796875,10.56
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,56,6,112,12.5,3,760,9.206784375,10.656000434027778
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,57,4,112,5.5,-4.5,440,9.82057,10.656000434027778
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,58,0,112,-1,-9.5,280,12.38630375,10.751999782986111
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,59,0,112,2.5,-6,400,12.262440240000009,10.751999782986111
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,60,2,112,12.5,-6,400,16.37093456421876,10.848000217013889
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,61,1,112,4.5,-6.5,360,14.246461248281241,10.848000217013889
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,62,0,112,9,-8,320,16.76795861546874,10.943999565972222
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,63,9,124,-1.5,-13,240,11.446272,11.04
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,64,0,124,-5.5,-15,200,13.989888,11.04
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,65,0,124,-4.5,-8,320,6.286049647343755,11.136000434027778
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,66,1,124,-3.5,-9.5,280,10.39122521437502,11.136000434027778
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,67,0,124,3.5,-8,320,16.1740796875,11.231999782986112
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,68,0,124,2,-6,400,13.19804877820313,11.231999782986112
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,69,0,124,4,-7,360,16.18182125218749,11.328000217013889
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,70,8,124,3,-3.5,480,8.554290875,11.423999565972222
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,71,0,124,0,-4.5,440,8.422686525507808,11.423999565972222
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,72,0,120,2,-5,440,12.607488,11.52
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,73,2,120,3,-4,440,12.74019890625,11.52
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,74,0,120,-1.5,-7,360,10.83912283546877,11.616000434027777
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,75,0,120,2.5,-8,320,17.39612225,11.616000434027777
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,76,3,120,5.5,-2.5,520,11.063623217656255,11.711999782986112
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,77,2,120,-1,-4,440,6.801408125,11.80800021701389
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,78,5,124,-1.5,-7,360,9.11388662804687,11.80800021701389
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,79,2,124,-4,-9.5,280,12.479201348124981,11.903999565972223
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,80,0,124,-4,-10,280,13.43913961156249,11.903999565972223
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,81,9,136,-1.5,-8.5,320,11.7504,12
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,82,8,144,-2.5,-7.5,360,9.057485125,12.096000434027777
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,83,0,144,0,-8.5,320,18.39366183421874,12.096000434027777
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,84,0,144,-3,-10,280,16.43286471960938,12.19199978298611
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,85,25,144,0.5,-5.5,400,11.236147,12.19199978298611
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,86,6,148,-1.5,-7.5,360,11.607736254999995,12.288000217013888
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,87,0,148,3.5,-9.5,280,23.967496311562538,12.383999565972223
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,88,20,148,5.5,-2.5,520,14.2663675,12.383999565972223
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,89,16,144,5,-2.5,520,13.94565092578125,12.48
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,90,3,144,5,-4,440,15.9584261484375,12.48
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,91,1,140,9.5,2,720,19.123569023671866,12.576000434027778
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,92,3,136,15,5.5,920,16.370934601328134,12.576000434027778
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,93,6,132,9,2.5,720,13.576273965937496,12.671999782986111
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,94,9,140,5,-6,400,18.68009475695312,12.768000217013888
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,95,0,140,-0.5,-10,280,23.68106592359376,12.768000217013888
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,96,0,140,-4,-9,320,15.560293875,12.863999565972222
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,97,0,140,0.5,-9.5,280,24.74827805562496,12.863999565972222
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,98,0,140,11.5,-3.5,480,27.47105223046875,12.96
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,99,10,136,11,6,920,11.346739057617187,12.96
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,100,6,132,10,1.5,680,16.99577941187501,13.056000434027778
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,101,11,132,3,-4.5,440,16.21168072351563,13.151999782986111
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,102,7,140,5.5,-6.5,360,20.4539900625,13.151999782986111
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,103,9,136,12.5,3,760,18.16141795531249,13.248000217013889
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,104,7,132,9,-0.5,600,18.3140355,13.248000217013889
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,105,0,132,4.5,-2.5,520,20.906311586406233,13.343999565972222
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,106,0,128,3,-1.5,560,14.75739658640623,13.343999565972222
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,107,1,128,0.5,-2.5,520,10.3735293046875,13.44
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,108,0,128,11.5,-3.5,480,29.62759775,13.536000434027779
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,109,0,128,6,-4,440,26.197032610312462,13.536000434027779
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,110,0,124,4,-4.5,440,24.184257575937508,13.631999782986112
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,111,0,124,5,-2.5,520,22.142730486562492,13.631999782986112
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,112,0,120,12.5,-1,560,29.2571140625,13.72800021701389
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,113,0,120,12.5,0,600,28.46638125,13.72800021701389
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,114,10,116,15,1.5,680,21.81758877125001,13.823999565972223
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,115,12,116,4,-1.5,560,12.740198,13.823999565972223
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,116,0,112,4.5,-2.5,520,20.846592,13.92
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,117,0,112,5.5,-4,440,25.9780620234375,13.92
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,118,0,112,10,-4.5,440,30.83968669093752,14.016000434027777
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,119,1,112,3,-3.5,480,19.86011228296876,14.016000434027777
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,120,0,108,9,-3.5,480,29.75035222218752,14.11199978298611
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,121,0,108,9.5,-2.5,520,29.10007189234376,14.11199978298611
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,122,0,108,11,-3,480,30.77111730124998,14.20800021701389
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,123,0,104,14.5,2,720,28.97068201125002,14.20800021701389
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,124,3,100,8.5,2,720,14.500822914296865,14.303999565972223
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,125,2,96,7,1,640,18.455592085703135,14.303999565972223
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,126,7,92,5,2,720,7.46496,14.4
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,127,13,92,5.5,1.5,680,9.95328,14.4
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,128,2,88,11.5,1,640,28.22197268796873,14.496000434027778
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,129,1,84,19,6,920,29.891911937968732,14.496000434027778
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,130,1,80,10.5,3,760,22.52537758375001,14.591999782986111
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,131,0,76,10.5,3.5,800,21.348679041875005,14.591999782986111
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,132,0,72,9,2.5,720,20.64310270226562,14.688000217013888
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,133,0,68,10.5,0.5,640,27.749744404531242,14.688000217013888
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,134,0,68,16,-2,520,33.72171035062504,14.783999565972222
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,135,11,64,14.5,4.5,840,20.267088675312518,14.783999565972222
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,136,7,60,14,3.5,800,20.60771332468748,14.783999565972222
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,137,3,56,9.5,3.5,800,13.713408,14.88
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,138,1,52,12,3.5,800,24.512717126953124,14.88
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,139,1,44,15.5,5,880,27.603764,14.976000434027778
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,140,0,40,19.5,3.5,800,32.26190049125004,14.976000434027778
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,141,1,36,19.5,8,1080,27.94881236625004,14.976000434027778
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,142,0,28,25.5,9,1160,31.42692884984374,15.071999782986111
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,143,0,24,21,10.5,1280,26.044415625,15.071999782986111
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,144,0,16,16,9,1160,20.14101541234374,15.071999782986111
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,145,0,8,22,9.5,1200,28.65659878343749,15.168000217013889
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,146,1,4,23.5,12,1400,26.734510795781254,15.168000217013889
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,147,1,0,15.5,5,880,23.938744329218746,15.168000217013889
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,148,5,0,12.5,4.5,840,15.298190589609385,15.263999565972222
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,149,10,0,13,4.5,840,16.001556695781233,15.263999565972222
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,150,0,0,15,4,800,25.145302660390616,15.263999565972222
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,151,4,0,17,9,1160,15.217459875,15.36
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,152,4,0,26,10,1240,21.056716125,15.36
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,153,3,0,10,3,760,14.332723875,15.36
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,154,0,0,17,0.5,640,29.72712825,15.36
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,155,3,0,17,6,920,18.695578125,15.456000434027779
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,156,4,0,16.5,8,1080,15.490621535390616,15.456000434027779
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,157,0,0,14.5,9,1160,14.42230380421877,15.456000434027779
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,158,5,0,14,9.5,1200,9.080709205195308,15.456000434027779
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,159,5,0,23,10,1240,19.76389755421877,15.456000434027779
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,160,4,0,19.5,11,1320,15.40767790843749,15.551999782986112
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,161,9,0,12,7,1000,10.212064795781254,15.551999782986112
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,162,7,0,12.5,6.5,960,12.182814891718746,15.551999782986112
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,163,1,0,20.5,8,1080,26.515537891718747,15.551999782986112
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,164,6,0,16.5,10.5,1280,12.182814891718746,15.551999782986112
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,165,6,0,16,10,1240,12.361973758359373,15.551999782986112
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,166,13,0,11.5,7,1000,9.8537470625,15.551999782986112
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,167,6,0,9.5,7,1000,5.912248152070314,15.551999782986112
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,168,3,0,10.5,7,1000,8.0621566875,15.551999782986112
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,169,0,0,13.5,5.5,920,22.036561954218744,15.551999782986112
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,170,0,0,24,5,880,30.63619609593749,15.551999782986112
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,171,0,0,25.5,13.5,1560,26.1384195625,15.64800021701389
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,172,0,0,25.5,13,1480,26.67921479382813,15.64800021701389
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,173,0,0,24.5,12,1400,26.85947872484374,15.64800021701389
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,174,0,0,21.5,13,1480,21.67824422093749,15.551999782986112
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,175,0,0,23,12.5,1440,24.723947516718745,15.551999782986112
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,176,1,0,20.5,11.5,1360,22.932357141718747,15.551999782986112
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,177,0,0,25.5,11.5,1360,27.7696508125,15.551999782986112
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,178,0,0,26.5,13,1480,27.05301534593749,15.551999782986112
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,179,0,0,27,14.5,1640,25.79890071656251,15.551999782986112
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,180,0,0,26,14.5,1640,24.90310552906251,15.551999782986112
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,181,0,0,25,17,1920,19.52833440406251,15.551999782986112
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,182,2,0,25.5,15.5,1760,23.11151515406251,15.551999782986112
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,183,3,0,27.5,14.5,1640,19.707494125,15.551999782986112
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,184,0,0,23.5,15,1720,21.140766766718745,15.551999782986112
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,185,0,0,21,13.5,1560,19.58584375,15.456000434027779
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,186,0,0,25,13,1480,25.817703125,15.456000434027779
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,187,0,0,25.5,15,1720,23.681065964609385,15.456000434027779
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,188,2,0,17,11.5,1360,15.134515625,15.456000434027779
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,189,7,0,16.5,10,1240,13.353984375,15.456000434027779
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,190,12,0,16,10,1240,12.56325103125,15.36
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,191,0,0,16,11,1320,14.155776,15.36
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,192,6,0,15.5,12,1400,7.6087299375,15.36
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,193,6,0,17.5,11.5,1360,12.7401980625,15.36
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,194,0,0,24.5,10,1160,27.782921785390617,15.263999565972222
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,195,0,0,24.5,9.5,1120,27.95876205421877,15.263999565972222
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,196,0,0,28,15.5,1680,24.79362044578123,15.263999565972222
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,197,3,0,27.5,18,2080,15.474032535390615,15.263999565972222
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,198,2,0,23,14,1600,20.26930271656251,15.168000217013889
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,199,4,0,23.5,12.5,1440,17.29880022093749,15.168000217013889
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,200,2,0,26.5,15.5,1760,22.715597125,15.168000217013889
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,201,0,0,23,13.5,1560,21.18279104382813,15.071999782986111
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,202,0,0,21.5,11.5,1360,22.398196775156258,15.071999782986111
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,203,0,0,27,13,1440,25.87078552515626,15.071999782986111
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,204,0,0,27,16.5,1880,21.565440625,14.976000434027778
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,205,0,0,27.5,16.5,1880,22.08301152906251,14.976000434027778
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,206,0,0,25,15,1720,21.084365126953124,14.88
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,207,0,0,26.5,14.5,1600,23.484210873046877,14.88
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,208,5,0,23.5,16.5,1880,12.342066873046875,14.88
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,209,6,0,24.5,16.5,1880,13.624934,14.783999565972222
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,210,7,0,28.5,17.5,2000,16.349921449687482,14.783999565972222
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,211,6,0,24.5,17.5,2000,12.18281457726562,14.688000217013888
S2_MET_CPE16,Charlottetown,CPE16,2016-05-19,2016-08-31,46.345318,-63.17933,51,2016,212,0,0,24,15.5,1760,19.12025148523438,14.688000217013888
